Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;9.752610938761047e-17;8.624464783005258e-15;7.534923119710952e-12;4.594829550147969e-11;0.0;0.0;0.0;0.0;0.00022960701445426697;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;4.1350198961314214e-17;3.613905378543636e-15;4.357837265266016e-12;2.657018077971309e-11;0.0;0.0;0.0;0.0;0.0002550298839039585;0.0;0.0
2023.0;65.33333333333333;0.32666666666667;0.12825000000145506;0.12825000001273387;3.470250097514689e-17;2.9993223356559847e-15;1.0833469651026028e-11;6.606005499756194e-11;0.0;0.0;0.0;0.0;0.0002890409315817424;0.0;0.0
2024.0;60.66666666666667;0.3033333333333375;0.12150000000295913;0.12150000002588546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005612704063577172;0.0;0.0
2025.0;56.0;0.28000000000000497;0.1147500000045231;0.11475000003947476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011682779498072631;0.0;0.0
2026.0;51.33333333333333;0.2566666666666726;0.10800000000629138;0.10800000005497123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002024666940840917;0.0;0.0
2027.0;46.666666666666664;0.23333333333334025;0.10125000000831488;0.1012500000726738;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033473275436746775;0.0;0.0
2028.0;42.0;0.2100000000000081;0.09450000001062778;0.09450000009294726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005287725616458146;0.0;0.0
2029.0;37.333333333333336;0.1866666666666761;0.08775000001327984;0.0877500001161869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008034407055554358;0.0;0.0
2030.0;32.666666666666664;0.1633333333333444;0.08100000001635813;0.08100000014294273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011756873466661025;0.0;0.0
2031.0;28.0;0.140000000000013;0.07425000001991004;0.07425000017405421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017084142033640195;0.0;0.0
2032.0;23.333333333333332;0.11666666666668199;0.06750000002399156;0.06750000020980702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023992766591050117;0.0;0.0
2033.0;18.666666666666668;0.09333333333335152;0.0607500000286976;0.06075000025103365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03258527860092456;0.0;0.0
2034.0;14.0;0.07000000000002171;0.05400000003451661;0.05400000030201783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04335442397318266;0.0;0.0
2035.0;9.333333333333334;0.04666666666669279;0.04725000004181766;0.047250000365999495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05621065793482536;0.0;0.0
2036.0;4.666666666666668;0.023333333333365028;0.04050000005115774;0.04050000044787163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07143057251578652;0.0;0.0
2037.0;1.748616548689027e-15;3.951293661497438e-14;0.033750000063431665;0.03375000055550205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08910509000489206;0.0;0.0
2038.0;6.55062585216354e-15;6.278807489574675e-14;0.027000000080208905;0.027000000702708346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10931390786867165;0.0;0.0
2039.0;7.0725138218642585e-15;9.936687303502652e-14;0.020250000104629347;0.020250000917188798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13212020725104184;0.0;0.0
2040.0;9.810931906425872e-15;1.2402743642044778e-13;0.013500000144525445;0.013500001268289959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15755123796352144;0.0;0.0
2041.0;1.2875678091663671e-14;1.6530081536135898e-13;0.006750000230967795;0.006750002033514008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1870934570361382;0.0;0.0
2042.0;1.7314332360363107e-14;3.3152656209911875e-13;8.41574736819485e-9;0.003629464565949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22108711384494045;0.0;0.0
2043.0;2.3244297723317737e-14;4.103688863413351e-13;1.08996096815716e-8;0.05433449847020018;0.0;0.0;0.0;0.005421202341230148;0.0;0.0;0.0;0.0;0.2587417417584395;0.0;0.0
2044.0;3.1457926299105315e-14;3.2967710953613518e-12;0.058252044508190715;0.158129135062702;5.343909981917766e-16;1.7384413238100912e-13;0.009125928309384732;0.02890006169473047;0.0;0.0;0.0;0.0;0.300006723878278;0.0;0.0
2045.0;4.218668522698278e-14;4.840229661121866e-12;0.05825204474027787;0.7014741075821885;5.999031102867758e-16;2.068970092638395e-13;0.011259705792199613;0.13559038329512532;0.0;0.0;0.0;0.0;0.34622884615532673;0.0;0.0
2046.0;5.5876628299271726e-14;6.2093707351377865e-12;0.6407724889217675;2.2827654454749373;6.869742160982547e-16;3.300205617473419e-13;0.12757196713671962;0.4544778113904764;0.0;0.0;0.0;0.0;0.39510850153332866;0.0;0.0
2047.0;6.955333016176552e-14;7.0304283192766434e-12;0.640791220255818;9.297506503847604;7.735960831881549e-16;5.377389920408588e-13;0.08201946188132815;1.6290946436332254;0.0;0.0;0.0;0.0;0.4342439139831279;0.0;0.0
2048.0;7.404316234221723e-14;7.525289723869326e-12;7.048516106858319;21.035320113215416;9.166826557539442e-16;9.796148116045165e-13;1.0479401939707964;2.34085820735732;0.0;0.0;0.0;0.0;0.4550920667071306;0.0;0.0
2049.0;7.613586222347732e-14;7.730453549406775e-12;13.456428304630887;29.354851967841714;1.020946048480551e-15;1.2633120121345699e-12;3.3108975252427015;4.808432153241972;0.0;0.0;0.0;0.0;0.4420134082048381;0.0;0.0
2050.0;7.611786438071216e-14;7.729626798669664e-12;13.45642830462781;29.35485196781496;0.0;0.0;0.6295379834219722;2.4722405244011925;0.0;0.0;0.0;0.0;0.5015303151390372;0.0;0.0
