Hour;EOM_price;PROD_Alkaline_base;PROD_Alkaline_peak
1.0;89.99224741816892;0.049824842882787386;2.3322022944089843e-12
2.0;89.99223159666253;0.05629572667855383;2.332211260043868e-12
3.0;89.99217992775789;0.06754244115088873;2.332240539581889e-12
4.0;89.99220685857806;0.06476072543902842;2.3322252783146542e-12
5.0;89.99218476933662;0.06686519820010202;2.3322377959032064e-12
6.0;89.99215776517579;0.06277449591764181;2.332253098821053e-12
7.0;89.99216459523818;0.050732669960107855;2.332249310793346e-12
8.0;89.99238839850325;0.05936862590143237;2.3321233721294267e-12
9.0;85.79809014334961;0.08035686231955413;0.030434577079483837
10.0;85.79938950505044;0.08035686231953677;0.10060885663619605
11.0;85.80053417169658;0.08035686231952147;0.17736957482787388
12.0;85.8012212385453;0.08035686231951229;0.24028286757450765
13.0;72.80124534470852;0.08035686236091535;0.28064495697781117
14.0;10.804289930796577;0.08035686237135366;0.2806449569784241
15.0;85.80056703349567;0.08035686231952106;0.25647530602080426
16.0;85.79964393999484;0.08035686231953339;0.1907118167087161
17.0;85.79844643665302;0.08035686231954939;0.0981167641810599
18.0;85.79744275851927;0.0803568623195628;0.008149791858653948
19.0;89.99214163793259;0.05261588818359927;2.3322625690547216e-12
20.0;89.99198423111207;0.059901192473804224;2.332351463259607e-12
21.0;89.71239866328906;0.08035686150906415;2.486212952158317e-12
22.0;85.79676074432413;0.08035686231957191;0.013283666139036289
23.0;85.79680073807786;0.08035686231957137;0.02127250097402109
24.0;85.79679261144823;0.08035686231957148;0.027114299893107124
25.0;85.79697048657857;0.0803568623140931;0.0357507286737701
26.0;85.7970583628571;0.08035686231409181;0.021589544936390412
27.0;85.79712882550298;0.08035686231409077;0.007558254193338953
28.0;89.99231674674202;0.0738444822856108;2.568555758718799e-12
29.0;89.99235293267336;0.06518437174694047;2.56853317467141e-12
30.0;89.99236481973298;0.061763851314970836;2.5685257682020845e-12
31.0;89.99245510841395;0.052597692763884096;2.568469607417528e-12
32.0;85.79795187184817;0.08035686231407864;0.000522704127019306
33.0;85.79960782524323;0.08035686231405427;0.091707151674332
34.0;85.80145755619776;0.08035686231402703;0.18248156204118032
35.0;85.802787033714;0.08035686231400743;0.25673781907645044
36.0;-0.0012010182046332343;0.08035686237149788;0.28064495697843084
37.0;-0.0011550962812995641;0.08035686237149788;0.2806449569784309
38.0;-0.001199599028279475;0.08035686237149788;0.2806449569784309
39.0;85.80263361983337;0.0803568623140097;0.24525236385255833
40.0;85.80143646923489;0.08035686231402733;0.15484969564981463
41.0;85.79985691174484;0.08035686231405058;0.03230774928260411
42.0;89.99338961963024;0.02368906807274918;2.5678895066961922e-12
43.0;89.99267639488632;0.006375272735886434;2.568331959700191e-12
44.0;89.99240682274512;0.0316567536741788;2.5684997475108314e-12
45.0;89.9922830048993;0.056442300960352715;2.568576973207384e-12
46.0;89.99220624979485;0.07098061318555578;2.568624820915706e-12
47.0;85.79703944561413;0.08035686231408933;0.005682416087941761
48.0;85.79702433638657;0.08035686231408946;0.01357155663227442
